,ID,Category,Session,CarNo,Driver,Maker,Lap,Pos,Sec 1,Sec 2,Sec 3,Sec 4,Speed,LapTime (min),LapTime,Gap,Diff,Elapsed Time,Tyre,Pit,Pit In No,Track Condition,Weather,Flag,Remaining Time,Sampling Time,Ambient Time,Ambient Temp,Ambient K Type,Ambient Track,Ambient Humidity,Ambient Pressure,Weather Time,Weather Temp,Weather Humidity,Weather WindSpeed,Weather WindDirection,Weather Air Pressure
607,19_41,SF,FP1,19,# 19 RAS,TOYOTA,41,13,20.929,26.388,38.983,,311.23,1:26.300,86.3,24.287,1.610,,,Pit,1,Dry     ,Fine,green_off,,17:48:21.466,,,,,,,,,,,,
608,20_41,SF,FP1,20,# 20 TAK,TOYOTA,41,14,21.185,26.309,38.242,,301.67,1:25.736,85.736,24.702,0.415,,,Pit,2,Dry     ,Fine,green_off,,17:48:21.550,,,,,,,,,,,,
609,28_41,SF,FP1,28,# 28 KOT,TOYOTA,41,15,21.093,26.438,38.607,,303.37,1:26.138,86.138,26.631,1.929,,,Pit,1,Dry     ,Fine,green_off,,17:48:21.639,,,,,,,,,,,,
610,29_17,SF,FP1,29,# 29 NON,TOYOTA,16,21,21.338,26.538,,,299.16,1:26.454,86.454,25 LAP,15 LAP,,,,0,Dry     ,Fine,green_off,,17:48:21.723,,,,,,,,,,,,
611,38_41,SF,FP1,38,# 38 SAK,TOYOTA,41,11,20.923,26.231,38.222,,312.13,1:25.376,85.376,21.724,0.543,,,Pit,1,Dry     ,Fine,green_off,,17:48:21.807,,,,,,,,,,,,
612,39_41,SF,FP1,39,# 39 OYU,TOYOTA,41,7,21.265,26.119,38.572,,299.99,1:25.956,85.956,18.902,4.457,,,Pit,1,Dry     ,Fine,green_off,,17:48:21.893,,,,,,,,,,,,
613,50_41,SF,FP1,50,# 50 KOI,HONDA,41,17,21.358,26.461,38.98,,294.27,1:26.799,86.799,33.293,4.870,,,Pit,1,Dry     ,Fine,green_off,,17:48:21.984,,,,,,,,,,,,
614,64_41,SF,FP1,64,# 64 REN,HONDA,41,6,20.853,26.084,43.707,,312.13,1:30.644,90.644,14.445,4.162,,,Pit,1,Dry     ,Fine,green_off,,17:48:22.077,,,,,,,,,,,,
615,65_40,SF,FP1,65,# 65 FRA,HONDA,40,18,21.131,26.101,38.355,,305.08,1:25.587,85.587,1 LAP,1 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:22.166,,,,,,,,,,,,
616,1_41,SF,FP1,1,#  1 TUB,TOYOTA,41,3,21.119,26.199,38.345,,302.52,1:25.663,85.663,7.947,0.820,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.131,,,,,,,,,,,,
617,37_41,SF,FP1,37,# 37 FEN,TOYOTA,41,5,21.227,26.017,38.13,,299.99,1:25.374,85.374,10.283,2.125,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.219,,,,,,,,,,,,
618,3_41,SF,FP1,3,#  3 KEN,TOYOTA,41,8,21.03,26.5,38.677,,308.57,1:26.207,86.207,19.713,0.811,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.310,,,,,,,,,,,,
619,4_41,SF,FP1,4,#  4 OSU,TOYOTA,41,16,21.295,26.326,38.459,,300.83,1:26.080,86.08,28.423,1.792,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.400,,,,,,,,,,,,
620,5_41,SF,FP1,5,#  5 MAK,HONDA,41,9,21.236,26.255,38.324,,300.00,1:25.815,85.815,20.433,0.720,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.490,,,,,,,,,,,,
621,6_41,SF,FP1,6,#  6 OTA,HONDA,41,1,20.838,25.848,38.022,,308.57,1:24.708,84.708,-,-,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.580,,,,,,,,,,,,
622,7_41,SF,FP1,7,#  7 KOB,TOYOTA,41,4,21.076,26.114,37.965,,302.52,1:25.155,85.155,8.158,0.211,,,Pit,1,Dry     ,Fine,green_off,,17:48:25.675,,,,,,,,,,,,
623,8_12,SF,FP1,8,#  8 FUK,TOYOTA,11,22,21.201,,,,303.37,1:25.705,85.705,30 LAP,5 LAP,,,,1,Dry     ,Fine,green_off,,17:48:25.766,,,,,,,,,,,,
624,10_31,SF,FP1,10,# 10 JUJ,HONDA,31,20,21.065,26.377,38.945,,305.94,1:26.387,86.387,10 LAP,2 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:25.858,,,,,,,,,,,,
625,12_33,SF,FP1,12,# 12 ATS,HONDA,33,19,20.874,25.937,37.879,,305.94,1:24.690,84.69,8 LAP,7 LAP,,,Pit,3,Dry     ,Fine,green_off,,17:48:25.949,,,,,,,,,,,,
626,14_41,SF,FP1,14,# 14 OSH,TOYOTA,41,10,20.994,26.212,38.299,,310.34,1:25.505,85.505,21.181,0.748,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.034,,,,,,,,,,,,
627,15_41,SF,FP1,15,# 15 IWA,HONDA,41,2,21.274,26.025,38.291,,299.16,1:25.590,85.59,7.127,7.127,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.124,,,,,,,,,,,,
628,16_41,SF,FP1,16,# 16 NOJ,HONDA,41,12,21.027,26.204,38.428,,308.57,1:25.659,85.659,22.677,0.953,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.215,,,,,,,,,,,,
629,19_41,SF,FP1,19,# 19 RAS,TOYOTA,41,13,20.929,26.388,38.983,,311.23,1:26.300,86.3,24.287,1.610,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.309,,,,,,,,,,,,
630,20_41,SF,FP1,20,# 20 TAK,TOYOTA,41,14,21.185,26.309,38.242,,301.67,1:25.736,85.736,24.702,0.415,,,Pit,2,Dry     ,Fine,green_off,,17:48:26.404,,,,,,,,,,,,
631,28_41,SF,FP1,28,# 28 KOT,TOYOTA,41,15,21.093,26.438,38.607,,303.37,1:26.138,86.138,26.631,1.929,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.498,,,,,,,,,,,,
632,29_17,SF,FP1,29,# 29 NON,TOYOTA,16,21,21.338,26.538,,,299.16,1:26.454,86.454,25 LAP,15 LAP,,,,0,Dry     ,Fine,green_off,,17:48:26.589,,,,,,,,,,,,
633,38_41,SF,FP1,38,# 38 SAK,TOYOTA,41,11,20.923,26.231,38.222,,312.13,1:25.376,85.376,21.724,0.543,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.673,,,,,,,,,,,,
634,39_41,SF,FP1,39,# 39 OYU,TOYOTA,41,7,21.265,26.119,38.572,,299.99,1:25.956,85.956,18.902,4.457,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.763,,,,,,,,,,,,
635,50_41,SF,FP1,50,# 50 KOI,HONDA,41,17,21.358,26.461,38.98,,294.27,1:26.799,86.799,33.293,4.870,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.855,,,,,,,,,,,,
636,64_41,SF,FP1,64,# 64 REN,HONDA,41,6,20.853,26.084,43.707,,312.13,1:30.644,90.644,14.445,4.162,,,Pit,1,Dry     ,Fine,green_off,,17:48:26.942,,,,,,,,,,,,
637,65_40,SF,FP1,65,# 65 FRA,HONDA,40,18,21.131,26.101,38.355,,305.08,1:25.587,85.587,1 LAP,1 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:27.030,,,,,,,,,,,,
638,1_41,SF,FP1,1,#  1 TUB,TOYOTA,41,3,21.119,26.199,38.345,,302.52,1:25.663,85.663,7.947,0.820,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.212,,,,,,,,,,,,
639,37_41,SF,FP1,37,# 37 FEN,TOYOTA,41,5,21.227,26.017,38.13,,299.99,1:25.374,85.374,10.283,2.125,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.303,,,,,,,,,,,,
640,3_41,SF,FP1,3,#  3 KEN,TOYOTA,41,8,21.03,26.5,38.677,,308.57,1:26.207,86.207,19.713,0.811,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.394,,,,,,,,,,,,
641,4_41,SF,FP1,4,#  4 OSU,TOYOTA,41,16,21.295,26.326,38.459,,300.83,1:26.080,86.08,28.423,1.792,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.483,,,,,,,,,,,,
642,5_41,SF,FP1,5,#  5 MAK,HONDA,41,9,21.236,26.255,38.324,,300.00,1:25.815,85.815,20.433,0.720,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.566,,,,,,,,,,,,
643,6_41,SF,FP1,6,#  6 OTA,HONDA,41,1,20.838,25.848,38.022,,308.57,1:24.708,84.708,-,-,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.650,,,,,,,,,,,,
644,7_41,SF,FP1,7,#  7 KOB,TOYOTA,41,4,21.076,26.114,37.965,,302.52,1:25.155,85.155,8.158,0.211,,,Pit,1,Dry     ,Fine,green_off,,17:48:30.735,,,,,,,,,,,,
645,8_12,SF,FP1,8,#  8 FUK,TOYOTA,11,22,21.201,,,,303.37,1:25.705,85.705,30 LAP,5 LAP,,,,1,Dry     ,Fine,green_off,,17:48:30.818,,,,,,,,,,,,
646,10_31,SF,FP1,10,# 10 JUJ,HONDA,31,20,21.065,26.377,38.945,,305.94,1:26.387,86.387,10 LAP,2 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:30.906,,,,,,,,,,,,
647,12_33,SF,FP1,12,# 12 ATS,HONDA,33,19,20.874,25.937,37.879,,305.94,1:24.690,84.69,8 LAP,7 LAP,,,Pit,3,Dry     ,Fine,green_off,,17:48:30.997,,,,,,,,,,,,
648,14_41,SF,FP1,14,# 14 OSH,TOYOTA,41,10,20.994,26.212,38.299,,310.34,1:25.505,85.505,21.181,0.748,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.087,,,,,,,,,,,,
649,15_41,SF,FP1,15,# 15 IWA,HONDA,41,2,21.274,26.025,38.291,,299.16,1:25.590,85.59,7.127,7.127,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.177,,,,,,,,,,,,
650,16_41,SF,FP1,16,# 16 NOJ,HONDA,41,12,21.027,26.204,38.428,,308.57,1:25.659,85.659,22.677,0.953,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.268,,,,,,,,,,,,
651,19_41,SF,FP1,19,# 19 RAS,TOYOTA,41,13,20.929,26.388,38.983,,311.23,1:26.300,86.3,24.287,1.610,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.362,,,,,,,,,,,,
652,20_41,SF,FP1,20,# 20 TAK,TOYOTA,41,14,21.185,26.309,38.242,,301.67,1:25.736,85.736,24.702,0.415,,,Pit,2,Dry     ,Fine,green_off,,17:48:31.454,,,,,,,,,,,,
653,28_41,SF,FP1,28,# 28 KOT,TOYOTA,41,15,21.093,26.438,38.607,,303.37,1:26.138,86.138,26.631,1.929,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.551,,,,,,,,,,,,
654,29_17,SF,FP1,29,# 29 NON,TOYOTA,16,21,21.338,26.538,,,299.16,1:26.454,86.454,25 LAP,15 LAP,,,,0,Dry     ,Fine,green_off,,17:48:31.642,,,,,,,,,,,,
655,38_41,SF,FP1,38,# 38 SAK,TOYOTA,41,11,20.923,26.231,38.222,,312.13,1:25.376,85.376,21.724,0.543,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.736,,,,,,,,,,,,
656,39_41,SF,FP1,39,# 39 OYU,TOYOTA,41,7,21.265,26.119,38.572,,299.99,1:25.956,85.956,18.902,4.457,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.839,,,,,,,,,,,,
657,50_41,SF,FP1,50,# 50 KOI,HONDA,41,17,21.358,26.461,38.98,,294.27,1:26.799,86.799,33.293,4.870,,,Pit,1,Dry     ,Fine,green_off,,17:48:31.933,,,,,,,,,,,,
658,64_41,SF,FP1,64,# 64 REN,HONDA,41,6,20.853,26.084,43.707,,312.13,1:30.644,90.644,14.445,4.162,,,Pit,1,Dry     ,Fine,green_off,,17:48:32.031,,,,,,,,,,,,
659,65_40,SF,FP1,65,# 65 FRA,HONDA,40,18,21.131,26.101,38.355,,305.08,1:25.587,85.587,1 LAP,1 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:32.129,,,,,,,,,,,,
660,1_41,SF,FP1,1,#  1 TUB,TOYOTA,41,3,21.119,26.199,38.345,,302.52,1:25.663,85.663,7.947,0.820,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.292,,,,,,,,,,,,
661,37_41,SF,FP1,37,# 37 FEN,TOYOTA,41,5,21.227,26.017,38.13,,299.99,1:25.374,85.374,10.283,2.125,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.389,,,,,,,,,,,,
662,3_41,SF,FP1,3,#  3 KEN,TOYOTA,41,8,21.03,26.5,38.677,,308.57,1:26.207,86.207,19.713,0.811,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.496,,,,,,,,,,,,
663,4_41,SF,FP1,4,#  4 OSU,TOYOTA,41,16,21.295,26.326,38.459,,300.83,1:26.080,86.08,28.423,1.792,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.598,,,,,,,,,,,,
664,5_41,SF,FP1,5,#  5 MAK,HONDA,41,9,21.236,26.255,38.324,,300.00,1:25.815,85.815,20.433,0.720,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.694,,,,,,,,,,,,
665,6_41,SF,FP1,6,#  6 OTA,HONDA,41,1,20.838,25.848,38.022,,308.57,1:24.708,84.708,-,-,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.784,,,,,,,,,,,,
666,7_41,SF,FP1,7,#  7 KOB,TOYOTA,41,4,21.076,26.114,37.965,,302.52,1:25.155,85.155,8.158,0.211,,,Pit,1,Dry     ,Fine,green_off,,17:48:35.870,,,,,,,,,,,,
667,8_12,SF,FP1,8,#  8 FUK,TOYOTA,11,22,21.201,,,,303.37,1:25.705,85.705,30 LAP,5 LAP,,,,1,Dry     ,Fine,green_off,,17:48:35.954,,,,,,,,,,,,
668,10_31,SF,FP1,10,# 10 JUJ,HONDA,31,20,21.065,26.377,38.945,,305.94,1:26.387,86.387,10 LAP,2 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:36.042,,,,,,,,,,,,
669,12_33,SF,FP1,12,# 12 ATS,HONDA,33,19,20.874,25.937,37.879,,305.94,1:24.690,84.69,8 LAP,7 LAP,,,Pit,3,Dry     ,Fine,green_off,,17:48:36.124,,,,,,,,,,,,
670,14_41,SF,FP1,14,# 14 OSH,TOYOTA,41,10,20.994,26.212,38.299,,310.34,1:25.505,85.505,21.181,0.748,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.208,,,,,,,,,,,,
671,15_41,SF,FP1,15,# 15 IWA,HONDA,41,2,21.274,26.025,38.291,,299.16,1:25.590,85.59,7.127,7.127,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.295,,,,,,,,,,,,
672,16_41,SF,FP1,16,# 16 NOJ,HONDA,41,12,21.027,26.204,38.428,,308.57,1:25.659,85.659,22.677,0.953,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.382,,,,,,,,,,,,
673,19_41,SF,FP1,19,# 19 RAS,TOYOTA,41,13,20.929,26.388,38.983,,311.23,1:26.300,86.3,24.287,1.610,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.474,,,,,,,,,,,,
674,20_41,SF,FP1,20,# 20 TAK,TOYOTA,41,14,21.185,26.309,38.242,,301.67,1:25.736,85.736,24.702,0.415,,,Pit,2,Dry     ,Fine,green_off,,17:48:36.565,,,,,,,,,,,,
675,28_41,SF,FP1,28,# 28 KOT,TOYOTA,41,15,21.093,26.438,38.607,,303.37,1:26.138,86.138,26.631,1.929,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.658,,,,,,,,,,,,
676,29_17,SF,FP1,29,# 29 NON,TOYOTA,16,21,21.338,26.538,,,299.16,1:26.454,86.454,25 LAP,15 LAP,,,,0,Dry     ,Fine,green_off,,17:48:36.753,,,,,,,,,,,,
677,38_41,SF,FP1,38,# 38 SAK,TOYOTA,41,11,20.923,26.231,38.222,,312.13,1:25.376,85.376,21.724,0.543,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.847,,,,,,,,,,,,
678,39_41,SF,FP1,39,# 39 OYU,TOYOTA,41,7,21.265,26.119,38.572,,299.99,1:25.956,85.956,18.902,4.457,,,Pit,1,Dry     ,Fine,green_off,,17:48:36.937,,,,,,,,,,,,
679,50_41,SF,FP1,50,# 50 KOI,HONDA,41,17,21.358,26.461,38.98,,294.27,1:26.799,86.799,33.293,4.870,,,Pit,1,Dry     ,Fine,green_off,,17:48:37.029,,,,,,,,,,,,
680,64_41,SF,FP1,64,# 64 REN,HONDA,41,6,20.853,26.084,43.707,,312.13,1:30.644,90.644,14.445,4.162,,,Pit,1,Dry     ,Fine,green_off,,17:48:37.125,,,,,,,,,,,,
681,65_40,SF,FP1,65,# 65 FRA,HONDA,40,18,21.131,26.101,38.355,,305.08,1:25.587,85.587,1 LAP,1 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:37.216,,,,,,,,,,,,
682,1_41,SF,FP1,1,#  1 TUB,TOYOTA,41,3,21.119,26.199,38.345,,302.52,1:25.663,85.663,7.947,0.820,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.190,,,,,,,,,,,,
683,37_41,SF,FP1,37,# 37 FEN,TOYOTA,41,5,21.227,26.017,38.13,,299.99,1:25.374,85.374,10.283,2.125,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.293,,,,,,,,,,,,
684,3_41,SF,FP1,3,#  3 KEN,TOYOTA,41,8,21.03,26.5,38.677,,308.57,1:26.207,86.207,19.713,0.811,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.387,,,,,,,,,,,,
685,4_41,SF,FP1,4,#  4 OSU,TOYOTA,41,16,21.295,26.326,38.459,,300.83,1:26.080,86.08,28.423,1.792,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.485,,,,,,,,,,,,
686,5_41,SF,FP1,5,#  5 MAK,HONDA,41,9,21.236,26.255,38.324,,300.00,1:25.815,85.815,20.433,0.720,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.584,,,,,,,,,,,,
687,6_41,SF,FP1,6,#  6 OTA,HONDA,41,1,20.838,25.848,38.022,,308.57,1:24.708,84.708,-,-,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.683,,,,,,,,,,,,
688,7_41,SF,FP1,7,#  7 KOB,TOYOTA,41,4,21.076,26.114,37.965,,302.52,1:25.155,85.155,8.158,0.211,,,Pit,1,Dry     ,Fine,green_off,,17:48:40.786,,,,,,,,,,,,
689,8_12,SF,FP1,8,#  8 FUK,TOYOTA,11,22,21.201,,,,303.37,1:25.705,85.705,30 LAP,5 LAP,,,,1,Dry     ,Fine,green_off,,17:48:40.885,,,,,,,,,,,,
690,10_31,SF,FP1,10,# 10 JUJ,HONDA,31,20,21.065,26.377,38.945,,305.94,1:26.387,86.387,10 LAP,2 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:40.993,,,,,,,,,,,,
691,12_33,SF,FP1,12,# 12 ATS,HONDA,33,19,20.874,25.937,37.879,,305.94,1:24.690,84.69,8 LAP,7 LAP,,,Pit,3,Dry     ,Fine,green_off,,17:48:41.097,,,,,,,,,,,,
692,14_41,SF,FP1,14,# 14 OSH,TOYOTA,41,10,20.994,26.212,38.299,,310.34,1:25.505,85.505,21.181,0.748,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.194,,,,,,,,,,,,
693,15_41,SF,FP1,15,# 15 IWA,HONDA,41,2,21.274,26.025,38.291,,299.16,1:25.590,85.59,7.127,7.127,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.285,,,,,,,,,,,,
694,16_41,SF,FP1,16,# 16 NOJ,HONDA,41,12,21.027,26.204,38.428,,308.57,1:25.659,85.659,22.677,0.953,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.377,,,,,,,,,,,,
695,19_41,SF,FP1,19,# 19 RAS,TOYOTA,41,13,20.929,26.388,38.983,,311.23,1:26.300,86.3,24.287,1.610,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.469,,,,,,,,,,,,
696,20_41,SF,FP1,20,# 20 TAK,TOYOTA,41,14,21.185,26.309,38.242,,301.67,1:25.736,85.736,24.702,0.415,,,Pit,2,Dry     ,Fine,green_off,,17:48:41.567,,,,,,,,,,,,
697,28_41,SF,FP1,28,# 28 KOT,TOYOTA,41,15,21.093,26.438,38.607,,303.37,1:26.138,86.138,26.631,1.929,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.659,,,,,,,,,,,,
698,29_17,SF,FP1,29,# 29 NON,TOYOTA,16,21,21.338,26.538,,,299.16,1:26.454,86.454,25 LAP,15 LAP,,,,0,Dry     ,Fine,green_off,,17:48:41.750,,,,,,,,,,,,
699,38_41,SF,FP1,38,# 38 SAK,TOYOTA,41,11,20.923,26.231,38.222,,312.13,1:25.376,85.376,21.724,0.543,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.842,,,,,,,,,,,,
700,39_41,SF,FP1,39,# 39 OYU,TOYOTA,41,7,21.265,26.119,38.572,,299.99,1:25.956,85.956,18.902,4.457,,,Pit,1,Dry     ,Fine,green_off,,17:48:41.936,,,,,,,,,,,,
701,50_41,SF,FP1,50,# 50 KOI,HONDA,41,17,21.358,26.461,38.98,,294.27,1:26.799,86.799,33.293,4.870,,,Pit,1,Dry     ,Fine,green_off,,17:48:42.029,,,,,,,,,,,,
702,64_41,SF,FP1,64,# 64 REN,HONDA,41,6,20.853,26.084,43.707,,312.13,1:30.644,90.644,14.445,4.162,,,Pit,1,Dry     ,Fine,green_off,,17:48:42.122,,,,,,,,,,,,
703,65_40,SF,FP1,65,# 65 FRA,HONDA,40,18,21.131,26.101,38.355,,305.08,1:25.587,85.587,1 LAP,1 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:42.214,,,,,,,,,,,,
704,1_41,SF,FP1,1,#  1 TUB,TOYOTA,41,3,21.119,26.199,38.345,,302.52,1:25.663,85.663,7.947,0.820,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.198,,,,,,,,,,,,
705,37_41,SF,FP1,37,# 37 FEN,TOYOTA,41,5,21.227,26.017,38.13,,299.99,1:25.374,85.374,10.283,2.125,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.286,,,,,,,,,,,,
706,3_41,SF,FP1,3,#  3 KEN,TOYOTA,41,8,21.03,26.5,38.677,,308.57,1:26.207,86.207,19.713,0.811,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.376,,,,,,,,,,,,
707,4_41,SF,FP1,4,#  4 OSU,TOYOTA,41,16,21.295,26.326,38.459,,300.83,1:26.080,86.08,28.423,1.792,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.464,,,,,,,,,,,,
708,5_41,SF,FP1,5,#  5 MAK,HONDA,41,9,21.236,26.255,38.324,,300.00,1:25.815,85.815,20.433,0.720,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.553,,,,,,,,,,,,
709,6_41,SF,FP1,6,#  6 OTA,HONDA,41,1,20.838,25.848,38.022,,308.57,1:24.708,84.708,-,-,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.636,,,,,,,,,,,,
710,7_41,SF,FP1,7,#  7 KOB,TOYOTA,41,4,21.076,26.114,37.965,,302.52,1:25.155,85.155,8.158,0.211,,,Pit,1,Dry     ,Fine,green_off,,17:48:45.716,,,,,,,,,,,,
711,8_12,SF,FP1,8,#  8 FUK,TOYOTA,11,22,21.201,,,,303.37,1:25.705,85.705,30 LAP,5 LAP,,,,1,Dry     ,Fine,green_off,,17:48:45.797,,,,,,,,,,,,
712,10_31,SF,FP1,10,# 10 JUJ,HONDA,31,20,21.065,26.377,38.945,,305.94,1:26.387,86.387,10 LAP,2 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:45.880,,,,,,,,,,,,
713,12_33,SF,FP1,12,# 12 ATS,HONDA,33,19,20.874,25.937,37.879,,305.94,1:24.690,84.69,8 LAP,7 LAP,,,Pit,3,Dry     ,Fine,green_off,,17:48:45.969,,,,,,,,,,,,
714,14_41,SF,FP1,14,# 14 OSH,TOYOTA,41,10,20.994,26.212,38.299,,310.34,1:25.505,85.505,21.181,0.748,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.063,,,,,,,,,,,,
715,15_41,SF,FP1,15,# 15 IWA,HONDA,41,2,21.274,26.025,38.291,,299.16,1:25.590,85.59,7.127,7.127,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.153,,,,,,,,,,,,
716,16_41,SF,FP1,16,# 16 NOJ,HONDA,41,12,21.027,26.204,38.428,,308.57,1:25.659,85.659,22.677,0.953,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.244,,,,,,,,,,,,
717,19_41,SF,FP1,19,# 19 RAS,TOYOTA,41,13,20.929,26.388,38.983,,311.23,1:26.300,86.3,24.287,1.610,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.335,,,,,,,,,,,,
718,20_41,SF,FP1,20,# 20 TAK,TOYOTA,41,14,21.185,26.309,38.242,,301.67,1:25.736,85.736,24.702,0.415,,,Pit,2,Dry     ,Fine,green_off,,17:48:46.428,,,,,,,,,,,,
719,28_41,SF,FP1,28,# 28 KOT,TOYOTA,41,15,21.093,26.438,38.607,,303.37,1:26.138,86.138,26.631,1.929,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.519,,,,,,,,,,,,
720,29_17,SF,FP1,29,# 29 NON,TOYOTA,16,21,21.338,26.538,,,299.16,1:26.454,86.454,25 LAP,15 LAP,,,,0,Dry     ,Fine,green_off,,17:48:46.610,,,,,,,,,,,,
721,38_41,SF,FP1,38,# 38 SAK,TOYOTA,41,11,20.923,26.231,38.222,,312.13,1:25.376,85.376,21.724,0.543,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.703,,,,,,,,,,,,
722,39_41,SF,FP1,39,# 39 OYU,TOYOTA,41,7,21.265,26.119,38.572,,299.99,1:25.956,85.956,18.902,4.457,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.797,,,,,,,,,,,,
723,50_41,SF,FP1,50,# 50 KOI,HONDA,41,17,21.358,26.461,38.98,,294.27,1:26.799,86.799,33.293,4.870,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.894,,,,,,,,,,,,
724,64_41,SF,FP1,64,# 64 REN,HONDA,41,6,20.853,26.084,43.707,,312.13,1:30.644,90.644,14.445,4.162,,,Pit,1,Dry     ,Fine,green_off,,17:48:46.988,,,,,,,,,,,,
725,65_40,SF,FP1,65,# 65 FRA,HONDA,40,18,21.131,26.101,38.355,,305.08,1:25.587,85.587,1 LAP,1 LAP,,,Pit,2,Dry     ,Fine,green_off,,17:48:47.081,,,,,,,,,,,,
726,1_41,SF,FP1,1,#  1 TUB,TOYOTA,41,3,21.119,26.199,38.345,,302.52,1:25.663,85.663,7.947,0.820,,,Pit,1,Dry     ,Fine,green_off,,17:48:50.267,,,,,,,,,,,,
727,37_41,SF,FP1,37,# 37 FEN,TOYOTA,41,5,21.227,26.017,38.13,,299.99,1:25.374,85.374,10.283,2.125,,,Pit,1,Dry     ,Fine,green_off,,17:48:50.349,,,,,,,,,,,,
728,3_41,SF,FP1,3,#  3 KEN,TOYOTA,41,8,21.03,26.5,38.677,,308.57,1:26.207,86.207,19.713,0.811,,,Pit,1,Dry     ,Fine,green_off,,17:48:50.430,,,,,,,,,,,,
729,4_41,SF,FP1,4,#  4 OSU,TOYOTA,41,16,21.295,26.326,38.459,,300.83,1:26.080,86.08,28.423,1.792,,,Pit,1,Dry     ,Fine,green_off,,17:48:50.520,,,,,,,,,,,,
